Loc,Loc Zn,Loc Name,Loc Purp Desc,Loc/QTI,Flow Ind,DC,OPC,TSQ,OAC,IT,Auth Overrun Ind,Nom Cap Exceed Ind,All Qty Avail,Qty Reason,date,cycle
100772,WEST TEXAS,TW Grey Wolf Fuel,MQ,DPQ,D,11000.0,11000.0,0.0,11000.0,N,N,N,Y,,01-17-2024,Final
56774,SAN JUAN,TW STANDING ROCK I/C,MQ,DPQ,D,3000.0,3000.0,396.0,2604.0,N,N,N,Y,,01-17-2024,Final
500523,PANHANDLE,TW/ANG P3 OH SHOP FUEL,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Final
8143,PANHANDLE,TW/SEVEN M GAS SHERMAN COUNTY ITE,MQ,DPQ,D,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Final
78003,W. THOREAU,TW/SGTC MOJAVE DEL.,MQ,DPQ,D,252000.0,252000.0,50598.0,201402.0,N,N,N,Y,,01-17-2024,Final
13300,WEST TEXAS,TW/WALTON FUEL DELIVERY,MQ,DPQ,D,1000.0,3000.0,10.0,2990.0,Y,N,N,Y,,01-17-2024,Final
500612,PANHANDLE,TW/WTG/HANSFORD CO I/C,MQ,DPQ,D,6000.0,6000.0,0.0,6000.0,N,N,N,Y,,01-17-2024,Final
500632,SAN JUAN,TWPL/TRANSCOLORADO BLANCO,MQ,DPQ,D,450000.0,100000.0,9197.0,90803.0,Y,N,N,Y,,01-17-2024,Final
500632,SAN JUAN,TWPL/TRANSCOLORADO BLANCO,M2,RPQ,R,450000.0,450000.0,58446.0,391554.0,Y,N,N,Y,,01-17-2024,Final
100727,WEST TEXAS,Targa Roadrunner,M2,RPQ,R,160000.0,160000.0,49900.0,110100.0,Y,N,N,Y,,01-17-2024,Final
100730,WEST TEXAS,Targa Wildcat,M2,RPQ,R,200000.0,200000.0,88224.0,111776.0,Y,N,N,Y,,01-17-2024,Final
100731,WEST TEXAS,Targa Wildcat Fuel,MQ,DPQ,D,8000.0,8000.0,0.0,8000.0,N,N,N,Y,,01-17-2024,Final
78464,W. THOREAU,UNS MOHAVE,MQ,DPQ,D,115000.0,115000.0,0.0,115000.0,N,N,N,Y,,01-17-2024,Final
78501,CENTRAL,VALENCIA,MQ,DPQ,D,25000.0,100000.0,0.0,100000.0,N,N,N,Y,,01-17-2024,Final
56423,SAN JUAN,VALVERDE PLANT,M2,RPQ,R,245000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Final
13326,PANHANDLE,W A GREEN,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Final
10518,PANHANDLE,WEST TEXAS GAS PARMER,MQ,DPQ,D,12000.0,12000.0,0.0,12000.0,N,N,N,Y,,01-17-2024,Final
13475,WEST TEXAS,WEST TEXAS WATER SYSTEMS SALES,MQ,DPQ,D,2500.0,2500.0,2467.0,33.0,Y,N,N,Y,,01-17-2024,Final
9260,PANHANDLE,WEST TX GAS/TW  (ENERGAS) RANDALL CANYON,MQ,DPQ,D,3000.0,3000.0,1.0,2999.0,N,N,N,Y,,01-17-2024,Final
16540,WEST TEXAS,WEST TX GAS/TW  WINKLER WEST TEXAS,MQ,DPQ,D,5000.0,11000.0,2269.0,8731.0,Y,N,N,Y,,01-17-2024,Final
9259,PANHANDLE,WEST TX GAS/TW (ENERGAS) GRAY PAMPA,MQ,DPQ,D,3000.0,3000.0,8.0,2992.0,N,N,N,Y,,01-17-2024,Final
500535,SAN JUAN2,WFS IGNACIO PLANT I/C,M2,RPQ,R,300000.0,300000.0,30055.0,269945.0,Y,N,N,Y,,01-17-2024,Final
500516,SAN JUAN,WFS/KUTZ PLANT I/C,M2,RPQ,R,200000.0,100000.0,0.0,100000.0,N,N,N,Y,,01-17-2024,Final
13275,PANHANDLE,WILLIAM FROST,MQ,DPQ,D,2000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Final
13317,PANHANDLE,WILLIAM THOMPSON,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Final
56419,SAN JUAN,WILLIAMS FIELD MILAGRO PLANT,M2,RPQ,R,450000.0,500000.0,198140.0,301860.0,Y,N,N,Y,,01-17-2024,Final
78387,W. THOREAU,WRIGHT FTP,MQ,DPQ,D,30.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Final
79062,PANHANDLE,WTG ADCOCK,MQ,DPQ,D,200.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Final
10792,PANHANDLE,WTG L K FARMS,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Final
10760,PANHANDLE,WTG LEROY JOHNSON,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Final
10794,PANHANDLE,WTG LEWIS DAVIS,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Final
10782,PANHANDLE,WTG R. F. GORDON,MQ,DPQ,D,,2000.0,0.0,2000.0,N,N,N,N,Design Capacity unavailable,01-17-2024,Final
78393,W. THOREAU,WYATT TAP,MQ,DPQ,D,10.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Final
100735,WEST TEXAS,3 BEAR FUEL,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
100734,WEST TEXAS,3 BEAR LEA,M2,RPQ,R,55000.0,60000.0,43607.0,16393.0,Y,N,N,Y,,01-17-2024,Evening
60826,PANHANDLE,A J RAMMING,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
60152,CENTRAL,ABO FUEL DEL,MQ,DPQ,D,5000.0,5000.0,1100.0,3900.0,Y,N,N,Y,,01-17-2024,Evening
60151,CENTRAL,ABO REC PT.,M2,RPQ,R,40000.0,40000.0,0.0,40000.0,N,N,N,Y,,01-17-2024,Evening
28786,PANHANDLE,ADOBE OWENS CORNING,MQ,DPQ,D,13000.0,13000.0,3000.0,10000.0,N,N,N,Y,,01-17-2024,Evening
500305,CENTRAL,AGAVE ATOKA #3 STA,M2,RPQ,R,52000.0,54000.0,0.0,54000.0,N,N,N,Y,,01-17-2024,Evening
500307,CENTRAL,AGAVE LONG ARROYO MQ,M2,RPQ,R,70000.0,70000.0,2000.0,68000.0,Y,N,N,Y,,01-17-2024,Evening
13468,PANHANDLE,ALLSUPS CONV.STORE,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
56993,PANHANDLE,AMARILLO DEL.-SHERMAN,MQ,DPQ,D,7000.0,7000.0,0.0,7000.0,N,N,N,Y,,01-17-2024,Evening
57261,PANHANDLE,AMARILLO DELIVERY-ROBERTS,MQ,DPQ,D,2000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
500520,PANHANDLE,ANG CARSON CO. TAP,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
100766,PANHANDLE,ANG Caviness,MQ,DPQ,D,6000.0,6000.0,0.0,6000.0,N,N,N,Y,,01-17-2024,Evening
500171,PANHANDLE,ANG-O NEAL & SHADID II,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
500170,PANHANDLE,ANG-SCOTT/BANDY II,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
57274,PANHANDLE,ANR/TW RED DEER,MQ,DPQ,D,30000.0,30000.0,694.0,29306.0,N,N,N,Y,,01-17-2024,Evening
57274,PANHANDLE,ANR/TW RED DEER,M2,RPQ,R,200000.0,220000.0,389.0,219611.0,N,N,N,Y,,01-17-2024,Evening
79049,PANHANDLE,ATMOS AIRPORT I/C,MQ,DPQ,D,250.0,250.0,1.0,249.0,N,N,N,Y,,01-17-2024,Evening
79052,PANHANDLE,ATMOS CANYON WEST I/C,MQ,DPQ,D,3000.0,3000.0,1400.0,1600.0,N,N,N,Y,,01-17-2024,Evening
79058,PANHANDLE,ATMOS PAMPA NORTH,MQ,DPQ,D,15600.0,15600.0,4500.0,11100.0,N,N,N,Y,,01-17-2024,Evening
57245,WEST TEXAS,ATMOS PIPELINE  WARD,MQ,DPQ,D,85000.0,85000.0,0.0,85000.0,N,N,N,Y,,01-17-2024,Evening
57245,WEST TEXAS,ATMOS PIPELINE  WARD,M2,RPQ,R,85000.0,85000.0,39817.0,45183.0,Y,N,N,Y,,01-17-2024,Evening
500154,WEST TEXAS,ATMOS PIPELINE PECOS,MQ,DPQ,D,95000.0,95000.0,10000.0,85000.0,N,N,N,Y,,01-17-2024,Evening
78474,PANHANDLE,ATMOS RANDALL COUNTY,MQ,DPQ,D,120000.0,120000.0,21611.0,98389.0,N,N,N,Y,,01-17-2024,Evening
9168,CENTRAL,ATOKA PECOS DIAMOND PL 8 INCH,M2,RPQ,R,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Evening
100732,PHOENIX,Arlington Valley Plant,MQ,DPQ,D,250000.0,250000.0,8300.0,241700.0,N,N,N,Y,,01-17-2024,Evening
59362,PANHANDLE,BAILS/JOHNSON,MQ,DPQ,D,1000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13258,PANHANDLE,BAR G FEEDYARD,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
15420,PANHANDLE,BENZER FARMS LTD,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13202,PANHANDLE,BOGGESS-BANDY (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
500536,SAN JUAN2,BP FLORIDA PLANT I/C,M2,RPQ,R,360000.0,360000.0,80808.0,279192.0,Y,N,N,Y,,01-17-2024,Evening
79050,PANHANDLE,BP FLOWERS LISTON I/C,MQ,DPQ,D,2000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Evening
13278,PANHANDLE,C. A. CALDWELL,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
78113,W. THOREAU,CALPINE SO. POINT POWER DEL,MQ,DPQ,D,90000.0,100000.0,20000.0,80000.0,N,N,N,Y,,01-17-2024,Evening
10746,PANHANDLE,CARL LOOTEN,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13195,PANHANDLE,CARTHEL-FRYE #2 (FARM TAP),MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
500230,PANHANDLE,CATOR-BUNDY DELIVERY,MQ,DPQ,D,500.0,500.0,0.0,500.0,N,N,N,Y,,01-17-2024,Evening
500631,SAN JUAN2,CEP - LA PLATA,M2,RPQ,R,10000.0,21000.0,0.0,21000.0,N,N,N,Y,,01-17-2024,Evening
13314,PANHANDLE,CHARLES W GRIMSLEY,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
78479,PHOENIX,CHINO VALLEY DELIVERY,MQ,DPQ,D,10000.0,10000.0,0.0,10000.0,N,N,N,Y,,01-17-2024,Evening
9198,PANHANDLE,CIG TUMBLEWEED REC CIG TW,M2,RPQ,R,40000.0,40000.0,20644.0,19356.0,Y,N,N,Y,,01-17-2024,Evening
78424,SAN JUAN,CONOCO BLANCO PLANT I/C,M2,RPQ,R,550000.0,550000.0,0.0,550000.0,N,N,N,Y,,01-17-2024,Evening
79003,PHOENIX,COOLIDGE PLANT,MQ,DPQ,D,144000.0,144000.0,0.0,144000.0,N,N,N,Y,,01-17-2024,Evening
78508,SAN JUAN,CORTO INTERCONNECT,MQ,DPQ,D,100000.0,100000.0,19811.0,80189.0,N,N,N,Y,,01-17-2024,Evening
79035,CENTRAL,COYOTE INTERCONNECT,MQ,DPQ,D,3500.0,3500.0,1300.0,2200.0,Y,N,N,Y,,01-17-2024,Evening
13323,PANHANDLE,D RITTENBERRY,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
56339,CENTRAL,DAGGER DRAW,M2,RPQ,R,55000.0,55000.0,52748.0,2252.0,N,N,N,Y,,01-17-2024,Evening
78477,PANHANDLE,DAIRICONCEPTS - ROOSEVELT,MQ,DPQ,D,6000.0,6000.0,1485.0,4515.0,N,N,N,Y,,01-17-2024,Evening
500018,PANHANDLE,DALEN ROHAN TAP,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
78330,PANHANDLE,DAVID WINTER FTP,MQ,DPQ,D,500.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
10703,CENTRAL,DCP Artesia,M2,RPQ,R,43000.0,38000.0,24000.0,14000.0,Y,N,N,Y,,01-17-2024,Evening
79029,CENTRAL,DCP FUEL TAP EDDY,MQ,DPQ,D,1000.0,1500.0,197.0,1303.0,Y,N,N,Y,,01-17-2024,Evening
500262,WEST TEXAS,DCP HAT MESA,M2,RPQ,R,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
500255,WEST TEXAS,DCP Madera,M2,RPQ,R,5000.0,11000.0,0.0,11000.0,N,N,N,Y,,01-17-2024,Evening
79070,WEST TEXAS,DCP OCHOA I/C,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
500248,WEST TEXAS,DCP PURE GOLD,M2,RPQ,R,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
79069,CENTRAL,DCP ZIA II,M2,RPQ,R,125000.0,125000.0,56999.0,68001.0,Y,N,N,Y,,01-17-2024,Evening
78491,PHOENIX,DESERT BASIN PLANT,MQ,DPQ,D,210000.0,150000.0,0.0,150000.0,N,N,N,Y,,01-17-2024,Evening
78422,SAN JUAN,DJR - CHACO,M2,RPQ,R,30000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Evening
13269,PANHANDLE,DOM PICKENS EFFIE M,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
12354,CENTRAL,DOMINION GAS/TULE LAKE INTERCONNECT,M2,RPQ,R,10000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
59927,CENTRAL,DUKE ZIA PLANT,M2,RPQ,R,40000.0,50000.0,0.0,50000.0,N,N,N,Y,,01-17-2024,Evening
13196,PANHANDLE,EAST SHAFFER #3 (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13199,CENTRAL,EASTERN NEW MEXICO ROOSEVELT,MQ,DPQ,D,10000.0,10000.0,419.0,9581.0,N,N,N,Y,,01-17-2024,Evening
9164,CENTRAL,EDDY PECOS DIAMOND PROC 12 INCH,MQ,DPQ,D,65000.0,69000.0,0.0,69000.0,N,N,N,Y,,01-17-2024,Evening
9166,CENTRAL,EDDY PECOS DIAMOND PROC 8 IN,MQ,DPQ,D,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Evening
13260,PANHANDLE,EDNA L SCHULTE,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
500540,SAN JUAN2,EL PASO BLANCO I/C,MQ,DPQ,D,440000.0,440000.0,127187.0,312813.0,Y,N,N,Y,,01-17-2024,Evening
500179,W. THOREAU,EL PASO WINDOW ROCK,M2,RPQ,R,430000.0,430000.0,20263.0,409737.0,N,N,N,Y,,01-17-2024,Evening
79064,PANHANDLE,ENBRIDGE TRUNK E,M2,RPQ,R,100000.0,100000.0,14000.0,86000.0,Y,N,N,Y,,01-17-2024,Evening
57336,PANHANDLE,ENERGAS DEL-GRAY,MQ,DPQ,D,50000.0,10000.0,184.0,9816.0,Y,N,N,Y,,01-17-2024,Evening
53772,PANHANDLE,ENERGAS INTERCONNECT (STOCKER M M),MQ,DPQ,D,500.0,500.0,2.0,498.0,N,N,N,Y,,01-17-2024,Evening
9256,PANHANDLE,ENERGAS/TW  RONNIE MAHONEY,MQ,DPQ,D,,2.0,0.0,2.0,N,N,N,N,Design Capacity unavailable,01-17-2024,Evening
78423,SAN JUAN,ENTERPRISE CHACO PLANT I/C,M2,RPQ,R,250000.0,210000.0,99560.0,110440.0,Y,N,N,Y,,01-17-2024,Evening
78093,CENTRAL,ENTERPRISE EDDY,M2,RPQ,R,100000.0,100000.0,45885.0,54115.0,Y,N,N,Y,,01-17-2024,Evening
79075,WEST TEXAS,ENTERPRISE SOUTH EDDY,M2,RPQ,R,200000.0,200000.0,83536.0,116464.0,Y,N,N,Y,,01-17-2024,Evening
100703,WEST TEXAS,ENTERPRISE SOUTH EDDY FUEL,MQ,DPQ,D,10000.0,10000.0,0.0,10000.0,N,N,N,Y,,01-17-2024,Evening
500515,WEST TEXAS,ENTERPRISE WAHA PECOS,MQ,DPQ,D,180000.0,180000.0,79601.0,100399.0,N,N,N,Y,,01-17-2024,Evening
500515,WEST TEXAS,ENTERPRISE WAHA PECOS,M2,RPQ,R,150000.0,150000.0,87446.0,62554.0,Y,N,N,Y,,01-17-2024,Evening
56943,WEST TEXAS,ENTERPRISE WARD,MQ,DPQ,D,155000.0,155000.0,62162.0,92838.0,Y,N,N,Y,,01-17-2024,Evening
79063,WEST TEXAS,EOG PITCHFORK-DELIVERY,MQ,DPQ,D,10000.0,13500.0,10000.0,3500.0,Y,N,N,Y,,01-17-2024,Evening
500249,WEST TEXAS,EOG PRONGHORN,M2,RPQ,R,50000.0,50000.0,0.0,50000.0,N,N,N,Y,,01-17-2024,Evening
79072,WEST TEXAS,EOG RATTLESNAKE,MQ,DPQ,D,11720.0,13000.0,11000.0,2000.0,Y,N,N,Y,,01-17-2024,Evening
100757,WEST TEXAS,EOG Red Hills,MQ,DPQ,D,55000.0,55000.0,34000.0,21000.0,Y,N,N,Y,,01-17-2024,Evening
78269,WEST TEXAS,ETC BLK #16 FUEL,MQ,DPQ,D,1000.0,2000.0,1.0,1999.0,Y,N,N,Y,,01-17-2024,Evening
79087,WEST TEXAS,ETC HALLEY,M2,RPQ,R,90000.0,90000.0,54957.0,35043.0,Y,N,N,Y,,01-17-2024,Evening
100704,PANHANDLE,ETC ISAAC FUEL,MQ,DPQ,D,2000.0,2000.0,124.0,1876.0,Y,N,N,Y,,01-17-2024,Evening
1190,WEST TEXAS,ETC KEYSTONE WINKLER PLANT,M2,RPQ,R,95000.0,95000.0,0.0,95000.0,N,N,N,Y,,01-17-2024,Evening
100701,WEST TEXAS,ETC PYOTE FUEL,MQ,DPQ,D,2000.0,2000.0,700.0,1300.0,Y,N,N,Y,,01-17-2024,Evening
500607,WEST TEXAS,ETC PYOTE STATION  145,MQ,DPQ,D,1000.0,1000.0,250.0,750.0,Y,N,N,Y,,01-17-2024,Evening
100705,WEST TEXAS,ETC RED HILLS FUEL,MQ,DPQ,D,8000.0,8000.0,5700.0,2300.0,Y,N,N,Y,,01-17-2024,Evening
9109,WEST TEXAS,ETC WAHA DELIVERY,MQ,DPQ,D,22000.0,22000.0,0.0,22000.0,N,N,N,Y,,01-17-2024,Evening
9109,WEST TEXAS,ETC WAHA DELIVERY,M2,RPQ,R,30000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Evening
500392,WEST TEXAS,ETC WAHA FUEL (COMP 765),MQ,DPQ,D,270.0,3000.0,1.0,2999.0,Y,N,N,Y,,01-17-2024,Evening
78358,WEST TEXAS,ETC WALTON FUEL,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
13231,PANHANDLE,EZELL-CAFFEY (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
78449,CENTRAL,FEAGAN CHAVES,M2,RPQ,R,50000.0,5000.0,1000.0,4000.0,Y,N,N,Y,,01-17-2024,Evening
500046,W. THOREAU,FLAGSTAFF 89 NORTH,MQ,DPQ,D,20000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Evening
500134,W. THOREAU,FLAGSTAFF DELIVERY POINT,MQ,DPQ,D,31000.0,31000.0,12985.0,18015.0,N,N,N,Y,,01-17-2024,Evening
500619,W. THOREAU,FOREST BRANCH,MQ,DPQ,D,250.0,2500.0,0.0,2500.0,N,N,N,Y,,01-17-2024,Evening
13291,PANHANDLE,FRANK SIMMS,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
10552,CENTRAL,FRONTIER MALJAMAR PLANT,M2,RPQ,R,75000.0,75000.0,40533.0,34467.0,Y,N,N,Y,,01-17-2024,Evening
13242,PANHANDLE,G MCCUISTION FARM TAP,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
100744,WEST TEXAS,GCX WAHA,MQ,DPQ,D,250000.0,250000.0,0.0,250000.0,N,N,N,Y,,01-17-2024,Evening
13472,PANHANDLE,GEORGE BROWN,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
78495,PHOENIX,GERMANN DELIVERY,MQ,DPQ,D,100000.0,100000.0,0.0,100000.0,N,N,N,Y,,01-17-2024,Evening
57773,SAN JUAN,GIANT INDUSTRIES I/C DELIVERY,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
50895,WEST TEXAS,GILA 4 DEEP COM #1,M2,RPQ,R,17000.0,17000.0,0.0,17000.0,N,N,N,Y,,01-17-2024,Evening
78480,PHOENIX,GILA RIVER PLANT,MQ,DPQ,D,485000.0,485000.0,153253.0,331747.0,N,N,N,Y,,01-17-2024,Evening
78489,PHOENIX,GRAND AVENUE DELIVERY,MQ,DPQ,D,35000.0,43800.0,7037.0,36763.0,N,N,N,Y,,01-17-2024,Evening
78069,W. THOREAU,GRIFFITH ENERGY DEL,MQ,DPQ,D,120000.0,120000.0,76157.0,43843.0,N,N,N,Y,,01-17-2024,Evening
13315,PANHANDLE,H SIMONS #1,MQ,DPQ,D,3000.0,3000.0,24.0,2976.0,N,N,N,Y,,01-17-2024,Evening
35350,PANHANDLE,HAGY M.M.,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13284,PANHANDLE,HAROLD D. BIGGS,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
13241,PANHANDLE,HAROLD R STEWART,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13322,PANHANDLE,HORN MCCLUE,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
58444,PANHANDLE,I.S.I. FARM TAP-PARMER,MQ,DPQ,D,5000.0,11000.0,2350.0,8650.0,N,N,N,Y,,01-17-2024,Evening
500239,CENTRAL,IACX BITTER LAKES,M2,RPQ,R,60000.0,59000.0,7954.0,51046.0,N,N,N,Y,,01-17-2024,Evening
500238,CENTRAL,IACX RED BLUFF,M2,RPQ,R,40000.0,45000.0,6504.0,38496.0,N,N,N,Y,,01-17-2024,Evening
56935,CENTRAL,INTEGRATED SERVICES DP-CHAVES,MQ,DPQ,D,3100.0,3100.0,2346.0,754.0,N,N,N,Y,,01-17-2024,Evening
79001,WEST TEXAS,INTREPID NORTH,MQ,DPQ,D,,3800.0,60.0,3740.0,Y,N,N,N,Design Capacity unavailable,01-17-2024,Evening
13268,PANHANDLE,J T ROGERS,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13274,PANHANDLE,J. D. KELLY,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13313,PANHANDLE,JACK SLOAN,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13255,PANHANDLE,JENKINS W. ESTATES,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13262,PANHANDLE,JOHN LAUAKE,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
79030,WEST TEXAS,JV RANCH,MQ,DPQ,D,100000.0,100000.0,0.0,100000.0,N,N,N,Y,,01-17-2024,Evening
79030,WEST TEXAS,JV RANCH,M2,RPQ,R,100000.0,100000.0,35583.0,64417.0,Y,N,N,Y,,01-17-2024,Evening
56659,W. THOREAU,KINGMAN INTERCONNECT,MQ,DPQ,D,18000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Evening
78386,WEST TEXAS,KM KEYSTONE STORAGE,MQ,DPQ,D,150000.0,150000.0,0.0,150000.0,N,N,N,Y,,01-17-2024,Evening
78386,WEST TEXAS,KM KEYSTONE STORAGE,M2,RPQ,R,211000.0,211000.0,99995.0,111005.0,Y,N,N,Y,,01-17-2024,Evening
500048,PANHANDLE,KOTARA FARMS INC.,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
13328,PANHANDLE,L LUSK,MQ,DPQ,D,3000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
59330,PANHANDLE,LAKEVIEW/BARNETT FTP,MQ,DPQ,D,1000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13247,PANHANDLE,LAWRENCE MELCHER,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13250,PANHANDLE,LEON DAUGHERTY,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13273,PANHANDLE,M. J. NOEL,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
500537,SAN JUAN2,MAPCO FUEL-IGNACIO,MQ,DPQ,D,630.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
78440,WEST TEXAS,MARKWEST LINAM RANCH,MQ,DPQ,D,60000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Evening
100737,CENTRAL,MARLAN PLANT,M2,RPQ,R,200000.0,200000.0,10000.0,190000.0,Y,N,N,Y,,01-17-2024,Evening
100741,CENTRAL,MARLAN PLANT FUEL,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
13288,PANHANDLE,MARY E. MCCRAY,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
79021,W. THOREAU,MERCATOR MINING,MQ,DPQ,D,20000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Evening
79027,PHOENIX,MESQUITE PLANT,MQ,DPQ,D,230000.0,235000.0,0.0,235000.0,N,N,N,Y,,01-17-2024,Evening
13204,PANHANDLE,MILLS-FLEMING (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
56696,W. THOREAU,MOJAVE TOPOCK,MQ,DPQ,D,345000.0,345000.0,0.0,345000.0,N,N,N,Y,,01-17-2024,Evening
100716,PANHANDLE,NANNETTE GARCIA,MQ,DPQ,D,3000.0,3000.0,1.0,2999.0,N,N,N,Y,,01-17-2024,Evening
78494,PHOENIX,NEW FLORENCE DELIVERY,MQ,DPQ,D,10000.0,10000.0,0.0,10000.0,N,N,N,Y,,01-17-2024,Evening
